# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 06 09:51:45 PST 2023 [seed=666]
# -seed 666 -overwrite /home/andrew/expmDerivative/code/covid10Mar_285plusNYC.noRandomnoHMC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	sampleLoc.clock.rate	glmCoefficients1	glmCoefficients2	glmCoefficients3	c_allTransitions[1]
58500	-649.1153188003119	-4.909526866242265	-644.2057919340697	0.31901086269083007	2019.8941038914074	22.84641495005166	3.3208798254537566	0.06080339572304971	0.5491543780292769	0.5299907694923653	102.0
58600	-649.5879466629143	-4.90767756380327	-644.680269099111	0.31901086269083007	2019.8941038914074	22.84641495005166	4.629950410902456	0.056165971021021166	0.6448998019725155	0.39027299316043973	113.0
58700	-659.0689009880368	-4.871713619999857	-654.197187368037	0.31901086269083007	2019.8941038914074	22.84641495005166	6.674655850282393	-0.022150885605716902	0.5240056211719587	-0.09262438607137471	111.0
58800	-649.1605260912554	-4.951026467565961	-644.2094996236895	0.31901086269083007	2019.8941038914074	22.84641495005166	4.79923680215373	0.022502302526090694	0.9512375528310391	0.11311664175483549	113.0
58900	-648.6887070756362	-4.910223003415063	-643.7784840722212	0.31901086269083007	2019.8941038914074	22.84641495005166	4.379308432772215	-0.009062991753115028	0.7629671662139301	0.09760052474058922	110.0
59000	-647.4917946248054	-4.939865249901743	-642.5519293749037	0.31901086269083007	2019.8941038914074	22.84641495005166	3.479636450082196	0.07488657165375881	0.8309949601897723	0.36428594042077983	104.0
59100	-647.2828245948767	-4.936418046908908	-642.3464065479678	0.31901086269083007	2019.8941038914074	22.84641495005166	4.12033891325154	0.07488657165375881	0.8309949601897723	0.32423235872684425	108.0
59200	-647.1666508782268	-4.936418046908908	-642.230232831318	0.31901086269083007	2019.8941038914074	22.84641495005166	3.7217903453317525	0.07488657165375881	0.8309949601897723	0.32423235872684425	103.0
59300	-646.6649170474655	-4.93005215022002	-641.7348648972454	0.31901086269083007	2019.8941038914074	22.84641495005166	4.135207081021059	0.018664270237881246	0.8268506625716443	0.2575455265203629	106.0
59400	-647.5324595348824	-4.882327343164033	-642.6501321917184	0.31901086269083007	2019.8941038914074	22.84641495005166	4.135254815156677	0.09132423200205257	0.5932650387652059	0.09087405234492921	101.0
59500	-646.2897677787311	-4.947775440536622	-641.3419923381945	0.31901086269083007	2019.8941038914074	22.84641495005166	3.532528120200288	0.02465495279743007	0.8106744610921098	0.48409239343096316	108.0
59600	-646.9459371492009	-4.9653507424932535	-641.9805864067076	0.31901086269083007	2019.8941038914074	22.84641495005166	3.387409618926681	0.02465495279743007	0.9122653813828265	0.4471161111257336	104.0
59700	-648.1552143121307	-4.917317499174803	-643.2378968129559	0.31901086269083007	2019.8941038914074	22.84641495005166	3.8383465495817917	0.07842073082253743	0.7976116711054179	0.07841348188467494	110.0
59800	-650.4181940536955	-4.894747006384473	-645.523447047311	0.31901086269083007	2019.8941038914074	22.84641495005166	3.4741217915538365	0.08045673877745667	0.6792301146663315	0.0095961054918966	111.0
59900	-646.8834695165015	-4.947463299223991	-641.9360062172775	0.31901086269083007	2019.8941038914074	22.84641495005166	3.768477502843317	0.03661069985668971	0.7830328472410469	0.5245650390930376	106.0
60000	-647.0264272545677	-4.9691908699996254	-642.0572363845681	0.31901086269083007	2019.8941038914074	22.84641495005166	3.5661530512392323	0.04619236490551269	0.8819837040185702	0.5323916236346029	109.0
60100	-647.6109105256783	-4.906007041208019	-642.7049034844703	0.31901086269083007	2019.8941038914074	22.84641495005166	4.980526284692196	0.08681421430956163	0.7411440520333312	0.034175804931916715	112.0
60200	-648.1780769557625	-4.9123270109591095	-643.2657499448035	0.31901086269083007	2019.8941038914074	22.84641495005166	5.250221235947553	0.06548538109815052	0.7759131891843503	0.04721594046763011	107.0
60300	-648.873569155724	-4.935245884364202	-643.9383232713598	0.31901086269083007	2019.8941038914074	22.84641495005166	3.6469620889301204	0.07035981306755405	0.8772231235147597	0.13205693029482202	112.0
60400	-650.5274705249361	-4.959388380868537	-645.5680821440676	0.31901086269083007	2019.8941038914074	22.84641495005166	4.885262116350643	0.07104682073215705	0.9404774216421626	0.30903799967419043	108.0
60500	-649.5870417644651	-4.914287522846498	-644.6727542416186	0.31901086269083007	2019.8941038914074	22.84641495005166	5.776995373892248	0.05723789962870372	0.773030718558408	-0.15293914944290748	110.0
60600	-650.4342461458087	-4.937225950060512	-645.4970201957482	0.31901086269083007	2019.8941038914074	22.84641495005166	5.322378325395585	0.10865818881844458	0.891104104987865	-0.0433283072566789	115.0
60700	-648.3967306955117	-4.917669435106019	-643.4790612604056	0.31901086269083007	2019.8941038914074	22.84641495005166	4.712599271431571	0.10844326439140897	0.7942863136764649	0.09299279978420344	106.0
60800	-646.6001103419384	-4.924310607512929	-641.6757997344255	0.31901086269083007	2019.8941038914074	22.84641495005166	4.079864817682077	0.06636572275712097	0.7879088083751725	0.2814658598841804	110.0
60900	-647.8485754129239	-4.979950434423338	-642.8686249785005	0.31901086269083007	2019.8941038914074	22.84641495005166	3.1951961227637087	0.050691245343824055	0.935936501777128	0.5205762262364219	108.0
61000	-647.0320010610188	-4.958590354379881	-642.0734107066389	0.31901086269083007	2019.8941038914074	22.84641495005166	3.997385123053447	0.02316944216102913	0.9232121340309443	0.35469456891273166	102.0
61100	-648.6181231125361	-4.869291597365496	-643.7488315151705	0.31901086269083007	2019.8941038914074	22.84641495005166	5.142660860892701	0.08582311526625994	0.49720077004075575	-0.09849586656309245	107.0
61200	-647.9369306385167	-4.937410737870582	-642.9995199006462	0.31901086269083007	2019.8941038914074	22.84641495005166	4.499617449812116	0.046016312796064704	0.8957701807065322	0.06860798005670857	113.0
61300	-650.1636619261302	-4.9426280970467555	-645.2210338290835	0.31901086269083007	2019.8941038914074	22.84641495005166	3.79872162263082	0.02725343670117838	0.9215592135649616	0.03087899131640945	108.0
61400	-646.8954550447758	-4.915520179814124	-641.9799348649616	0.31901086269083007	2019.8941038914074	22.84641495005166	3.434107120260345	0.02725343670117838	0.6701728878223818	0.4292200586854511	101.0
61500	-649.3673063019435	-4.9015945903484255	-644.4657117115951	0.31901086269083007	2019.8941038914074	22.84641495005166	5.359693829338719	0.09839916925317166	0.630503860279345	-0.33982654119373884	111.0
61600	-648.3336747384167	-4.885162446550446	-643.4485122918662	0.31901086269083007	2019.8941038914074	22.84641495005166	4.7627920044890555	0.12180345607770517	0.611780759180793	-0.04615910350552416	103.0
61700	-647.3476526628344	-4.886905522341497	-642.4607471404929	0.31901086269083007	2019.8941038914074	22.84641495005166	4.890873841093956	0.05630648949419537	0.6332277353640196	-0.03223759897601547	112.0
61800	-647.2679078051337	-4.881097969734783	-642.3868098353989	0.31901086269083007	2019.8941038914074	22.84641495005166	4.703153240325875	0.0781664839870712	0.5936885015189844	0.012271571727885289	116.0
61900	-647.8477485908626	-4.8778659728986336	-642.9698826179639	0.31901086269083007	2019.8941038914074	22.84641495005166	4.060136700920291	0.059031831643563626	0.5287085264513465	0.22327827872115913	106.0
